Site,Date,Depth,Temp
4_ris,2025-08-02,30,17.607318341732025
4_ris,2025-08-02,40,13.378185376524923
4_ris,2025-08-02,50,11.128849156200886
4_ris,2025-08-02,65,8.593127243220806
4_ris,2025-08-02,80,7.459303580224514
4_ris,2025-08-03,5,23.42951750010252
4_ris,2025-08-03,10,22.97100741416216
4_ris,2025-08-03,15,21.913357950747013
4_ris,2025-08-03,20,21.299569688737392
4_ris,2025-08-03,30,17.524552144110203
4_ris,2025-08-03,40,13.063966803252695
4_ris,2025-08-03,50,10.776543483138084
4_ris,2025-08-03,65,8.415143296122551
4_ris,2025-08-03,80,7.364085830748081
4_ris,2025-08-04,5,23.611163668334484
4_ris,2025-08-04,10,23.315988644957542
4_ris,2025-08-04,15,22.37186803668737
4_ris,2025-08-04,20,21.782250434160236
4_ris,2025-08-04,30,18.24381237477064
4_ris,2025-08-04,40,13.43751335889101
4_ris,2025-08-04,50,10.945738099515438
4_ris,2025-08-04,65,8.465681947767735
4_ris,2025-08-04,80,7.381664492189884
4_ris,2025-08-05,5,23.716635636985306
4_ris,2025-08-05,10,23.668294318020344
4_ris,2025-08-05,15,22.412152469158173
4_ris,2025-08-05,20,21.493667408823967
4_ris,2025-08-05,30,17.479873046278954
4_ris,2025-08-05,40,12.981200605630876
4_ris,2025-08-05,50,10.862971901893616
4_ris,2025-08-05,65,8.623889900743961
4_ris,2025-08-05,80,7.483474239706993
4_ris,2025-08-06,5,23.78475295007229
4_ris,2025-08-06,10,23.74373607337475
4_ris,2025-08-06,15,23.11822870373726
4_ris,2025-08-06,20,22.256874293088917
4_ris,2025-08-06,30,18.159581288695332
4_ris,2025-08-06,40,13.40894803404808
4_ris,2025-08-06,50,11.17499314248562
4_ris,2025-08-06,65,8.670033887028694
4_ris,2025-08-06,80,7.545731998980045
4_ris,2025-08-07,5,23.676351204514503
4_ris,2025-08-07,10,23.664632096886635
4_ris,2025-08-07,15,22.245887629687783
4_ris,2025-08-07,20,21.23364970833063
4_ris,2025-08-07,30,17.246955782175064
4_ris,2025-08-07,40,12.749748229980469
4_ris,2025-08-07,50,10.88128300756216
4_ris,2025-08-07,65,8.667104110121727
4_ris,2025-08-07,80,7.651203967630863
4_ris,2025-08-08,5,23.217841118574142
4_ris,2025-08-08,10,23.2083193436265
4_ris,2025-08-08,15,21.42115543037653
4_ris,2025-08-08,20,20.469710379838943
4_ris,2025-08-08,30,16.583361312747
4_ris,2025-08-08,40,12.15720085054636
4_ris,2025-08-08,50,10.49235512316227
4_ris,2025-08-08,65,8.469344168901443
4_ris,2025-08-08,80,7.679769292473793
4_ris,2025-08-09,5,23.15485091507435
4_ris,2025-08-09,10,23.129215367138386
4_ris,2025-08-09,15,21.99319437146187
4_ris,2025-08-09,20,21.068117313086987
4_ris,2025-08-09,30,17.099002048373222
4_ris,2025-08-09,40,12.527085185050964
4_ris,2025-08-09,50,10.736259050667286
4_ris,2025-08-09,65,8.513290822505951
4_ris,2025-08-09,80,7.753746159374714
4_ris,2025-08-10,5,23.24494155496359
4_ris,2025-08-10,10,23.161442913115025
4_ris,2025-08-10,15,22.064241461455826
4_ris,2025-08-10,20,21.08569597452879
4_ris,2025-08-10,30,16.91369365900755
4_ris,2025-08-10,40,12.90575885027647
4_ris,2025-08-10,50,11.177922919392586
4_ris,2025-08-10,65,8.796014294028282
4_ris,2025-08-10,80,7.928800329566002
