Site,Date,Depth,chl,Source
4_ris,2020-03-13,50,0.7019566297531128,MY
4_ris,2020-03-14,5,0.7374454736709595,MY
4_ris,2020-03-14,10,0.7367522716522217,MY
4_ris,2020-03-14,15,0.736001193523407,MY
4_ris,2020-03-14,20,0.7348824739456177,MY
4_ris,2020-03-14,30,0.7320093512535095,MY
4_ris,2020-03-14,40,0.7269057631492615,MY
4_ris,2020-03-14,50,0.7198063731193542,MY
4_ris,2020-03-15,5,0.7863993048667908,MY
4_ris,2020-03-15,10,0.7842695713043213,MY
4_ris,2020-03-15,15,0.7816269993782043,MY
4_ris,2020-03-15,20,0.7770893573760986,MY
4_ris,2020-03-15,30,0.760456919670105,MY
4_ris,2020-03-15,40,0.7350082397460938,MY
4_ris,2020-03-15,50,0.7093257904052734,MY
4_ris,2020-03-16,5,0.881950855255127,MY
4_ris,2020-03-16,10,0.8791561126708984,MY
4_ris,2020-03-16,15,0.8749281167984009,MY
4_ris,2020-03-16,20,0.863535463809967,MY
4_ris,2020-03-16,30,0.79718017578125,MY
4_ris,2020-03-16,40,0.7432506680488586,MY
4_ris,2020-03-16,50,0.6898853778839111,MY
4_ris,2020-03-17,5,0.9554123878479004,MY
4_ris,2020-03-17,10,0.9538840055465698,MY
4_ris,2020-03-17,15,0.9515518546104432,MY
4_ris,2020-03-17,20,0.9436731934547424,MY
